eventId,circularId,subject,tags,num_tags,union_size,coverage,n_circulars_in_event
EP240801a,37024.0,EP240801a: Osservatorio Astronomico Nastro Verde upper limit,['X-ray Transient'],1,3,0.3333333333333333,21
EP240801a,37017.0,EP240801a: further SAO RAS optical observations,"['Optical Transient', 'X-ray Transient']",2,3,0.6666666666666666,21
EP240801a,37016.0,EP240801a: optical observations at CrAO and AbAO,"['Optical Transient', 'X-ray Transient']",2,3,0.6666666666666666,21
EP240801a,37015.0,EP240801a: GRANDMA and Kilonova-Catcher optical observations,"['Optical Transient', 'X-ray Transient']",2,3,0.6666666666666666,21
EP240801a,37014.0,EP240801a: Leavitt Observatory optical observations,"['Optical Transient', 'X-ray Transient']",2,3,0.6666666666666666,21
EP240801a,37013.0,EP240801a: GTC spectroscopy and absorption redshift,['X-ray Transient'],1,3,0.3333333333333333,21
EP240801a,37012.0,EP240801a: SAO RAS optical observations,"['Optical Transient', 'X-ray Transient']",2,3,0.6666666666666666,21
EP240801a,37010.0,EP240801a: JinShan optical observations,"['Optical Transient', 'X-ray Transient']",2,3,0.6666666666666666,21
EP240801a,37008.0,EP240801a: NOT optical observations,"['Optical Transient', 'X-ray Transient']",2,3,0.6666666666666666,21
EP240801a,37007.0,EP240801a: follow-up observation with LCOGT,['X-ray Transient'],1,3,0.3333333333333333,21
EP240801a,37004.0,EP240801a: GSP follow-up observations of the candidate counterpart,['X-ray Transient'],1,3,0.3333333333333333,21
EP240801a,37002.0,EP240801a: Kinder follow-up observations of the candidate counterpart ,['X-ray Transient'],1,3,0.3333333333333333,21
EP240801a,37000.0,EP240801a: KAIT optical counterpart observations,"['Optical Transient', 'X-ray Transient']",2,3,0.6666666666666666,21
EP240801a,36999.0,EP240801a: GMG observation,['X-ray Transient'],1,3,0.3333333333333333,21
EP240801a,36998.0,EP240801a: TRT optical counterpart detection,"['Optical Transient', 'X-ray Transient']",2,3,0.6666666666666666,21
EP240801a,36997.0,EP240801a: EP-WXT detection and EP-FXT follow-up observation of a fast X-ray transient,['X-ray Transient'],1,3,0.3333333333333333,21
EP240908a,37458.0,EP240908a: Optical afterglow confirmation,"['Afterglow', 'Optical Transient', 'X-ray Transient']",3,3,1.0,7
EP240908a,37444.0,EP240908a: Mondy and AbAO follow-up observations,['X-ray Transient'],1,3,0.3333333333333333,7
EP240908a,37443.0,EP240908a: Updates on the WXT detection result around the trigger time,['X-ray Transient'],1,3,0.3333333333333333,7
EP240908a,37438.0,EP240908a: optical afterglow candidate,"['Afterglow', 'Optical Transient', 'X-ray Transient']",3,3,1.0,7
EP240908a,37437.0,EP EP240908a: Global MASTER-Net observations report,"['Optical Transient', 'X-ray Transient']",2,3,0.6666666666666666,7
EP240908a,37434.0,EP240908a: TRT optical upper limit,['X-ray Transient'],1,3,0.3333333333333333,7
EP240908a,37432.0,EP240908a: EP detection of a fast X-ray transient,['X-ray Transient'],1,3,0.3333333333333333,7
GRB 240710A,37457.0,GRB 240710A: SVOM/GRM observation,"['GRB', 'X-ray Transient']",2,4,0.5,4
GRB 240710A,37092.0,GRB 240710A: VZLUSAT-2 detection,"['GRB', 'Gamma-ray Transient']",2,4,0.5,4
GRB 240710A,36844.0,Fermi GRB 240710A: Global MASTER-Net observations report,"['GRB', 'Gamma-ray Transient', 'Optical Transient']",3,4,0.75,4
GRB 240710A,36843.0,GRB 240710A: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,4,0.5,4
LIGO/Virgo/KAGRA S240910ci,37451.0,LIGO/Virgo/KAGRA S240910ci: NED Galaxies in the Localization Volume,['GW'],1,1,1.0,4
LIGO/Virgo/KAGRA S240910ci,37448.0,LIGO/Virgo/KAGRA S240910ci: Coverage and upper limits from MAXI/GSC observations,['GW'],1,1,1.0,4
LIGO/Virgo/KAGRA S240910ci,37447.0,LIGO/Virgo/KAGRA S240910ci: Updated Sky localization and EM Bright Classification,['GW'],1,1,1.0,4
LIGO/Virgo/KAGRA S240910ci,37446.0,LIGO/Virgo/KAGRA S240910ci: Identification of a GW compact binary merger candidate,['GW'],1,1,1.0,4
GRB 240910B,37449.0,GRB 240910B: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
LIGO/Virgo/KAGRA S240908bs,37440.0,LIGO/Virgo/KAGRA S240908bs: Upper limits from Swift/BAT-GUANO,"['GW', 'Gamma-ray Transient']",2,2,1.0,3
LIGO/Virgo/KAGRA S240908bs,37429.0,LIGO/Virgo/KAGRA S240908bs: Updated Sky localization,['GW'],1,2,0.5,3
LIGO/Virgo/KAGRA S240908bs,37426.0,LIGO/Virgo/KAGRA S240908bs: Identification of a GW compact binary merger candidate,['GW'],1,2,0.5,3
LIGO/Virgo/KAGRA S240907cg,37439.0,LIGO/Virgo/KAGRA S240907cg: Upper limits from Swift/BAT-GUANO,"['GW', 'Gamma-ray Transient']",2,2,1.0,3
LIGO/Virgo/KAGRA S240907cg,37425.0,LIGO/Virgo/KAGRA S240907cg: Updated Sky localization,['GW'],1,2,0.5,3
LIGO/Virgo/KAGRA S240907cg,37423.0,LIGO/Virgo/KAGRA S240907cg: Identification of a GW compact binary merger candidate,['GW'],1,2,0.5,3
GRB 240908A,37431.0,Fermi GRB 240908A: Global MASTER-Net observations report,"['GRB', 'Gamma-ray Transient', 'Optical Transient']",3,3,1.0,2
GRB 240908A,37428.0,GRB 240908A: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,2
LIGO/Virgo/KAGRA S240908dg,37430.0,LIGO/Virgo/KAGRA S240908dg: Updated Sky localization,['GW'],1,1,1.0,2
LIGO/Virgo/KAGRA S240908dg,37427.0,LIGO/Virgo/KAGRA S240908dg: Identification of a GW compact binary merger candidate,['GW'],1,1,1.0,2
GRB 240801A,37424.0,GRB 240801A: SVOM/GRM observation,"['GRB', 'X-ray Transient']",2,4,0.5,4
GRB 240801A,37102.0,GRB 240801A: GRBAlpha detection,"['GRB', 'Gamma-ray Transient']",2,4,0.5,4
GRB 240801A,36995.0,Fermi GRB 240801A: Global MASTER-Net observations report,"['GRB', 'Gamma-ray Transient', 'Optical Transient']",3,4,0.75,4
GRB 240801A,36994.0,GRB 240801A: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,4,0.5,4
GRB 240905D,37411.0,Fermi GRB 240905D: Global MASTER-Net observations report,"['GRB', 'Gamma-ray Transient', 'Optical Transient']",3,4,0.75,3
GRB 240905D,37395.0,GRB 240905D: AstroSat CZTI detection,"['GRB', 'Gamma-ray Transient', 'X-ray Transient']",3,4,0.75,3
GRB 240905D,37392.0,GRB 240905D: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,4,0.5,3
GRB 240905A,37410.0,Fermi GRB 240905A: Global MASTER-Net observations report,"['GRB', 'Gamma-ray Transient', 'Optical Transient']",3,4,0.75,3
GRB 240905A,37394.0,GRB 240905A: SVOM/GRM observation,"['GRB', 'X-ray Transient']",2,4,0.5,3
GRB 240905A,37386.0,GRB 240905A: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,4,0.5,3
GRB 240902B,37407.0,GRB 240902B: AstroSat CZTI detection of a long burst,"['GRB', 'Gamma-ray Transient', 'X-ray Transient']",3,3,1.0,1
GRB 240902A,37405.0,GRB 240902A: AstroSat CZTI detection of a long burst,"['GRB', 'Gamma-ray Transient', 'X-ray Transient']",3,3,1.0,1
GRB 240819A,37396.0,GRB 240819A: Optical upper limits from TESS,['GRB'],1,4,0.25,10
GRB 240819A,37325.0,GRB 240819A as a likely X-Ray Flash,"['GRB', 'X-ray Transient']",2,4,0.5,10
GRB 240819A,37311.0,GRB 240819A: Swift afterglow confirmation,"['Afterglow', 'GRB', 'Gamma-ray Transient']",3,4,0.75,10
GRB 240819A,37218.0,GRB 240819A: Swift-XRT observations,"['GRB', 'X-ray Transient']",2,4,0.5,10
GRB 240819A,37217.0,GRB 240819A: JinShan optical upper limits on one Swift/XRT source,"['GRB', 'X-ray Transient']",2,4,0.5,10
GRB 240819A,37213.0,GRB 240819A: KAIT optical upper limit,['GRB'],1,4,0.25,10
GRB 240819A,37208.0,GRB 240819A : an X-ray transient detected by SVOM/ECLAIRs,"['GRB', 'X-ray Transient']",2,4,0.5,10
GRB 240819A,37207.0,GRB 240819A: TRT optical upper limits on the Swift/XRT and EP/FXT sources,"['GRB', 'X-ray Transient']",2,4,0.5,10
GRB 240819A,37206.0,GRB 240819A: X-ray follow-up observation with EP-FXT,"['GRB', 'X-ray Transient']",2,4,0.5,10
GRB 240819A,37203.0,GRB 240819A: Swift ToO observations,"['GRB', 'Gamma-ray Transient']",2,4,0.5,10
GRB 240905C,37390.0,GRB 240905C: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 240904A,37387.0,Swift GRB 240904A: Global MASTER-Net observations report,"['GRB', 'Gamma-ray Transient', 'Optical Transient']",3,3,1.0,2
GRB 240904A,37383.0,GRB 240904A: Swift detection of a burst,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,2
GRB 240828A,37382.0,GRB 240828A: SVOM/GRM observation,"['GRB', 'X-ray Transient']",2,5,0.4,14
GRB 240828A,37377.0,GRB 240828A: GECAM detection,"['GRB', 'Gamma-ray Transient']",2,5,0.4,14
GRB 240828A,37370.0,GRB 240828A: SAO RAS AS-500(2) optical observations,"['GRB', 'Optical Transient']",2,5,0.4,14
GRB 240828A,37349.0,GRB 240828A: KAIT continued optical observations,"['GRB', 'Optical Transient']",2,5,0.4,14
GRB 240828A,37344.0,GRB 240828A: SAO RAS optical observations,"['GRB', 'Optical Transient']",2,5,0.4,14
GRB 240828A,37341.0,GRB 240828A: Fermi GBM Observation,"['GRB', 'Gamma-ray Transient']",2,5,0.4,14
GRB 240828A,37339.0,GRB 240828A: KAIT Optical Afterglow Candidate,"['Afterglow', 'GRB', 'Optical Transient']",3,5,0.6,14
GRB 240828A,37337.0,GRB 240828A: Swift-XRT afterglow detection,"['Afterglow', 'GRB', 'X-ray Transient']",3,5,0.6,14
GRB 240828A,37331.0,GRB 240828A: Fermi-LAT detection,"['GRB', 'Gamma-ray Transient']",2,5,0.4,14
GRB 240828A,37330.0,GRB 240828A: Tiled Swift observations,"['GRB', 'Gamma-ray Transient']",2,5,0.4,14
GRB 240828A,37328.0,GRB 240828A: AstroSat CZTI detection of a long burst,"['GRB', 'Gamma-ray Transient', 'X-ray Transient']",3,5,0.6,14
GRB 240828A,37327.0,Fermi GRB 240828A: Bassano Bresciano Observatory upper limit,"['GRB', 'Gamma-ray Transient']",2,5,0.4,14
GRB 240828A,37321.0,Fermi GRB 240828A: Global MASTER-Net observations report,"['GRB', 'Gamma-ray Transient', 'Optical Transient']",3,5,0.6,14
GRB 240828A,37317.0,GRB 240828A: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,5,0.4,14
LIGO/Virgo/KAGRA S240825ar,37381.0,LIGO/Virgo/KAGRA S240825ar: Upper limits from Swift/BAT-GUANO,"['GW', 'Gamma-ray Transient']",2,2,1.0,4
LIGO/Virgo/KAGRA S240825ar,37309.0,LIGO/Virgo/KAGRA S240825ar: Updated Sky localization,['GW'],1,2,0.5,4
LIGO/Virgo/KAGRA S240825ar,37308.0,LIGO/Virgo/KAGRA S240825ar: Updated Sky localization,['GW'],1,2,0.5,4
LIGO/Virgo/KAGRA S240825ar,37268.0,LIGO/Virgo/KAGRA S240825ar: Identification of a GW compact binary merger candidate,['GW'],1,2,0.5,4
LIGO/Virgo/KAGRA S240807h,37380.0,LIGO/Virgo/KAGRA S240807h: Upper limits from Swift/BAT-GUANO,"['GW', 'Gamma-ray Transient']",2,2,1.0,2
LIGO/Virgo/KAGRA S240807h,37119.0,LIGO/Virgo/KAGRA S240807h: Updated Sky localization and EM Bright Classification,['GW'],1,2,0.5,2
LIGO/Virgo/KAGRA S240902bq,37378.0,LIGO/Virgo/KAGRA S240902bq: Updated Sky localization,['GW'],1,1,1.0,2
LIGO/Virgo/KAGRA S240902bq,37374.0,LIGO/Virgo/KAGRA S240902bq: Identification of a GW compact binary merger candidate,['GW'],1,1,1.0,2
GRB 240831B,37376.0,GRB 240831B: Fermi GBM Final Localization,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
GRB 240829B,37366.0,GRB 240829B: GRBAlpha detection,"['GRB', 'Gamma-ray Transient']",2,2,1.0,2
GRB 240829B,37342.0,GRB 240829B: Fermi GBM Final Localization,"['GRB', 'Gamma-ray Transient']",2,2,1.0,2
GRB 240828B,37365.0,GRB240828B: REM optical/NIR upper limits,"['GRB', 'Optical Transient']",2,5,0.4,13
GRB 240828B,37363.0,GRB 240828B: AbAO optical upper limit,['GRB'],1,5,0.2,13
GRB 240828B,37360.0,GRB 240828B: Mephisto optical upper limit,['GRB'],1,5,0.2,13
GRB 240828B,37359.0,GRB 240828B: GRANDMA Optical Upper Limit,['GRB'],1,5,0.2,13
GRB 240828B,37352.0,GRB 240828B: J-band upper limit from WINTER,['GRB'],1,5,0.2,13
GRB 240828B,37350.0,GRB 240828B: GMG Optical Upper Limit,['GRB'],1,5,0.2,13
GRB 240828B,37348.0,GRB 240828B: GWAC-F50A optical upper limit,['GRB'],1,5,0.2,13
GRB 240828B,37347.0, GRB 240828B: SVOM/C-GFT optical upper limit,"['GRB', 'Optical Transient']",2,5,0.4,13
GRB 240828B,37346.0,GRB 240828B: SAO RAS optical upper limit,['GRB'],1,5,0.2,13
GRB 240828B,37345.0,GRB 240828B: KAIT optical upper limit,['GRB'],1,5,0.2,13
GRB 240828B,37334.0,GRB 240828B: Swift-XRT afterglow detection,"['Afterglow', 'GRB', 'X-ray Transient']",3,5,0.6,13
GRB 240828B,37324.0,GRB 240828B: Swift ToO observations,"['GRB', 'Gamma-ray Transient']",2,5,0.4,13
GRB 240828B,37318.0, GRB 240828B : Detection of a possible very soft X-ray transient by SVOM/ECLAIRs,"['GRB', 'X-ray Transient']",2,5,0.4,13
GRB 240831A,37362.0,GRB 240831A: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
LIGO/Virgo/KAGRA S240830gn,37358.0,LIGO/Virgo/KAGRA S240830gn: Coverage and upper limits from MAXI/GSC observations,['GW'],1,1,1.0,3
LIGO/Virgo/KAGRA S240830gn,37357.0,LIGO/Virgo/KAGRA S240830gn: Updated Sky localization and EM Bright Classification,['GW'],1,1,1.0,3
LIGO/Virgo/KAGRA S240830gn,37354.0,LIGO/Virgo/KAGRA S240830gn: Identification of a GW compact binary merger candidate,['GW'],1,1,1.0,3
GRB 240829A,37356.0,GRB 240829A: Swift-BAT refined analysis,"['GRB', 'Gamma-ray Transient']",2,2,1.0,2
GRB 240829A,37333.0,GRB 240829A: Swift detection of a burst,"['GRB', 'Gamma-ray Transient']",2,2,1.0,2
GRB 240629A,37340.0,GRB 240629A: First GRB Detected by BurstCube,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,4
GRB 240629A,36790.0,Fermi GRB 240629A: Global MASTER-Net observations report,"['GRB', 'Gamma-ray Transient', 'Optical Transient']",3,3,1.0,4
GRB 240629A,36787.0,GRB 240629A: BALROG localization (Fermi Trigger 741372837 / GRB 240629704),"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,4
GRB 240629A,36786.0,GRB 240629A: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,4
GRB 240829.16,37332.0,Swift GRB240829.16: Global MASTER-Net observations report,"['GRB', 'Gamma-ray Transient', 'Optical Transient']",3,3,1.0,1
GRB 240828.62,37329.0,LAT GRB240828.62: Global MASTER-Net observations report,"['GRB', 'Optical Transient']",2,2,1.0,1
GRB 240824A,37312.0,GRB 240824A: GIT optical upper limit,['GRB'],1,6,0.16666666666666666,10
GRB 240824A,37272.0,GRB 240824A: Swift-BAT refined analysis,"['GRB', 'Gamma-ray Transient']",2,6,0.3333333333333333,10
GRB 240824A,37271.0,GRB 240824A: SVOM/C-GFT optical upper limit,"['GRB', 'Optical Transient']",2,6,0.3333333333333333,10
GRB 240824A,37269.0,GRB 240824A: Swift-XRT observations,"['GRB', 'X-ray Transient']",2,6,0.3333333333333333,10
GRB 240824A,37263.0,GRB 240824A: Swift/UVOT Upper Limits,"['GRB', 'Optical Transient']",2,6,0.3333333333333333,10
GRB 240824A,37259.0,GRB 240824A: Retraction of GCN 37255,"['GRB', 'Retraction']",2,6,0.3333333333333333,10
GRB 240824A,37258.0,GRB240824A: GRANDMA/TAROT-TCA Upper Limit,['GRB'],1,6,0.16666666666666666,10
GRB 240824A,37256.0,GRB 240824A: KAIT optical upper limit,['GRB'],1,6,0.16666666666666666,10
GRB 240824A,37255.0,GRB 240824A: Skynet Optical Afterglow Discovery,"['Afterglow', 'GRB', 'Optical Transient']",3,6,0.5,10
GRB 240824A,37254.0,GRB 240824A: Swift detection of a burst,"['GRB', 'Gamma-ray Transient']",2,6,0.3333333333333333,10
GRB 240824B,37305.0,GRB 240824B: Ondrejov D50 optical limit,"['GRB', 'Optical Transient']",2,5,0.4,9
GRB 240824B,37286.0,GRB 240824B: KAIT optical upper limit,['GRB'],1,5,0.2,9
GRB 240824B,37284.0,GRB 240824B: Fermi GBM Observation,"['GRB', 'Gamma-ray Transient']",2,5,0.4,9
GRB 240824B,37281.0,GRB 240824B: NOT optical upper limit,['GRB'],1,5,0.2,9
GRB 240824B,37270.0,GRB 240824B: Swift-XRT afterglow detection,"['Afterglow', 'GRB', 'X-ray Transient']",3,5,0.6,9
GRB 240824B,37267.0,GRB 240824B: Swift/BAT arcminute localization of a burst,"['GRB', 'Gamma-ray Transient']",2,5,0.4,9
GRB 240824B,37266.0,GRB 240824B: Swift ToO observations,"['GRB', 'Gamma-ray Transient']",2,5,0.4,9
GRB 240824B,37261.0,GRB 240824B: MAXI/GSC detection,['GRB'],1,5,0.2,9
GRB 240824B,37260.0,GRB 240824B: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,5,0.4,9
GRB 240824C,37265.0,Fermi GRB 240824C: Global MASTER-Net observations report,"['GRB', 'Gamma-ray Transient', 'Optical Transient']",3,3,1.0,2
GRB 240824C,37264.0,GRB 240824C: Fermi GBM Final Localization,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,2
GRB 240824.04,37253.0,Swift GRB240824.04: Global MASTER-Net observations report,"['GRB', 'Gamma-ray Transient', 'Optical Transient']",3,3,1.0,1
EP240820a,37250.0,EP240820a: PRIME J-band Observations,['X-ray Transient'],1,1,1.0,3
EP240820a,37215.0,EP240820a: TRT optical upper limit,['X-ray Transient'],1,1,1.0,3
EP240820a,37214.0,EP240820a: EP detection of a fast X-ray transient,['X-ray Transient'],1,1,1.0,3
GRB 240822A,37248.0,GRB 240822A: AstroSat CZTI detection of a short burst,"['GRB', 'Gamma-ray Transient', 'X-ray Transient']",3,3,1.0,1
GRB 240809A,37244.0,GRB 240809A: Mondy and AbAO Optical Observations,"['GRB', 'Optical Transient']",2,6,0.3333333333333333,24
GRB 240809A,37194.0,"GRB GRB 240809A: Osservatorio Astronomico ""Nastro Verde"" optical observations: detection of an optical counterpart","['GRB', 'Optical Transient']",2,6,0.3333333333333333,24
GRB 240809A,37167.0,GRB 240809A: Correction to the VLA source position in GCN 37158,"['GRB', 'Radio Transient']",2,6,0.3333333333333333,24
GRB 240809A,37162.0,GRB 240809A: ATA radio non-detection,"['GRB', 'Radio Transient']",2,6,0.3333333333333333,24
GRB 240809A,37159.0,GRB 240809A : RAPAS follow-up observations,['GRB'],1,6,0.16666666666666666,24
GRB 240809A,37158.0,GRB 240809A: VLA detection,"['GRB', 'Radio Transient']",2,6,0.3333333333333333,24
GRB 240809A,37157.0,GRB 240809A: ALMA detection,"['GRB', 'Radio Transient']",2,6,0.3333333333333333,24
GRB 240809A,37154.0,GRB 240809A: Swift-BAT refined analysis,"['GRB', 'Gamma-ray Transient']",2,6,0.3333333333333333,24
GRB 240809A,37139.0,Konus-Wind detection of GRB 240809A,"['GRB', 'Gamma-ray Transient']",2,6,0.3333333333333333,24
GRB 240809A,37134.0,GRB240809A: Liverpool Telescope optical follow-up observations,"['GRB', 'Optical Transient']",2,6,0.3333333333333333,24
GRB 240809A,37132.0,GRB 240809A: REM detection of the optical afterglow,"['Afterglow', 'GRB', 'Optical Transient']",3,6,0.5,24
GRB 240809A,37131.0,GRB 240809A: Bassano Bresciano Observatory optical observations,"['GRB', 'Optical Transient']",2,6,0.3333333333333333,24
GRB 240809A,37129.0,GRB 240809A: Conclusive redshift from VLT,['GRB'],1,6,0.16666666666666666,24
GRB 240809A,37127.0,GRB 240809A: KAIT optical observations,"['GRB', 'Optical Transient']",2,6,0.3333333333333333,24
GRB 240809A,37125.0,GRB 240809A: GIT afterglow observations,"['Afterglow', 'GRB']",2,6,0.3333333333333333,24
GRB 240809A,37123.0,GRB 240809A: Swift/UVOT Detection,"['GRB', 'Optical Transient']",2,6,0.3333333333333333,24
GRB 240809A,37122.0,GRB 240809A: Tentative redshift from NOT,['GRB'],1,6,0.16666666666666666,24
GRB 240809A,37121.0,GRB 240809A: Swift-XRT refined Analysis,"['GRB', 'X-ray Transient']",2,6,0.3333333333333333,24
GRB 240809A,37117.0,Swift GRB 240809A: Global MASTER-Net observations report,"['GRB', 'Gamma-ray Transient', 'Optical Transient']",3,6,0.5,24
GRB 240809A,37116.0,GRB 240809A: JinShan optical observations,"['GRB', 'Optical Transient']",2,6,0.3333333333333333,24
GRB 240809A,37115.0,GRB 240809A: Enhanced Swift-XRT position,"['GRB', 'X-ray Transient']",2,6,0.3333333333333333,24
GRB 240809A,37114.0,GRB 240809A: Skynet & Photon Ranch Optical Afterglow Observations,"['Afterglow', 'GRB', 'Optical Transient']",3,6,0.5,24
GRB 240809A,37113.0,GRB 240809A: SVOM/GRM observation,"['GRB', 'X-ray Transient']",2,6,0.3333333333333333,24
GRB 240809A,37110.0,GRB 240809A: Swift detection of a burst with a bright optical counterpart,"['GRB', 'Gamma-ray Transient', 'Optical Transient']",3,6,0.5,24
GRB 240821B,37231.0,GRB240821B: First GRB Detected by EIRSAT-1 GMOD,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,3
GRB 240821B,37229.0,Fermi GRB 240821B: Global MASTER-Net observations report,"['GRB', 'Gamma-ray Transient', 'Optical Transient']",3,3,1.0,3
GRB 240821B,37224.0,GRB 240821B: Fermi GBM Final Localization,"['GRB', 'Gamma-ray Transient']",2,3,0.6666666666666666,3
GRB 240820B,37216.0,GRB 240820B: SVOM/GRM observation,"['GRB', 'X-ray Transient']",2,2,1.0,1
EP240816a,37212.0,EP240816a: PRIME upper limits,['X-ray Transient'],1,1,1.0,3
EP240816a,37199.0,EP240816a: BOOTES-6/DPRT optical upper limit,['X-ray Transient'],1,1,1.0,3
EP240816a,37188.0,EP240816a: EP detection of a fast X-ray transient and follow-up observation,['X-ray Transient'],1,1,1.0,3
GRB 240820A,37204.0,GRB 240820A: Fermi GBM Final Real-time Localization,"['GRB', 'Gamma-ray Transient']",2,2,1.0,1
EP240816b,37201.0,EP240816b: Liverpool Telescope optical follow-up observations,"['Optical Transient', 'X-ray Transient']",2,2,1.0,5
EP240816b,37191.0,EP240816b: KAIT optical upper limit,['X-ray Transient'],1,2,0.5,5
